,Tanggal Tweet,Username,Tweet,Sentimen
84,2022-09-20 10:30:15+00:00,fauziah_sifa28,"DPR Sahkan RUU PDP Jadi Undang-Undang Hari Ini. 

@PlateJohnny @kemkominfo
https://t.co/nvEnmLEjCt https://t.co/aCFMFRM1t5",netral
85,2022-09-20 10:26:45+00:00,Marbot_Udien,"@hyang_wisnu @kemkominfo DPR RI telah mengesahkan Rancangan Undang-Undang Pelindung Data Pribadi (PDP) menjadi undang-undang. Indonesia, kata Menkominfo Johnny G Plate memiliki payung hukum pelindungan data pribadi.
@PlateJohnny @kemkominfo",netral
86,2022-09-20 10:23:53+00:00,Marbot_Udien,"Keberadaan UU PDP, dikatakan Menkominfo Johnny G Plate akan menjamin hak warga negara sesuai amanat Undang-Undang Dasar Negara Republik Indonesia Tahun 1945.
@PlateJohnny @kemkominfo https://t.co/ONZPoha2mx",positif
87,2022-09-20 10:15:25+00:00,foirytale,@hyang_wisnu @kemkominfo @PlateJohnny @jokowi @Aryprasetyo85 @03__nakula @Marbot_Udien @miicies @zhymme @DS_yantie @delArdian_ @farrel27 inilah undang undang yg selama ini kita tunggu2. @PlateJohnny @kemkominfo,positif
88,2022-09-20 10:12:50+00:00,AryPrasetyo_85,"Menkominfo @PlateJohnny menegaskan, keberadaan UU PDP akan menjamin hak warga negara sesuai amanat Undang-Undang Dasar Negara Republik Indonesia Tahun 1945.
@jokowi @kemkominfo
https://t.co/bNNsfeFjm4",positif
89,2022-09-20 10:11:32+00:00,setengahmalass,@hyang_wisnu @PlateJohnny @Aryprasetyo85 @kemkominfo @miicies @Marbot_Udien @zhymme @03__nakula @DS_yantie @delArdian_ inilah undang undang yg kita tunggu tunggu. @PlateJohnny @kemkominfo,positif
90,2022-09-20 09:26:13+00:00,tb_aank,"Kehadiran UU PDP Picu Kebiasaan Baru di Masyarakat Agar Lebih Sadar Jaga Data Pribadi

Menkominfo @PlateJohnny mengatakan kehadiran Undang-Undang tentang Perlindungan Data Pribadi (PDP) yang baru saja disahkan DPR akan memicu kebiasaan baru di masyarakat. https://t.co/rldgCOQEJu",positif
91,2022-09-20 09:21:26+00:00,FaGtng,"Pengaturan dalam Undang-Undang PDP akan menjadikan perlindungan data pribadi yang kuat.

@kemkominfo 
@PlateJohnny
 https://t.co/A1az4TElyd",positif
92,2022-09-20 09:20:05+00:00,FaGtng,"Alhamdulillah,
RUU Pelindungan Data Pribadi (PDP) telah resmi disahkan menjadi Undang-Undang dalam Rapat Paripurna DPR RI Masa Persidangan I Tahun Sidang 2022-2023.

@kemkominfo 
@PlateJohnny https://t.co/xFP7DBuvVo",positif
93,2022-09-20 09:13:57+00:00,SydneyX5w,"RUU PDP akhirnya disahkan sebagai UU 

Disahkannya RUU PDP menjadi Undang-Undang hari ini, menandai era baru dalam tata kelola data pribadi di ruang digital 
@jokowi
@PlateJohnny
@kemkominfo 
@DPR_RI 
@puanmaharani_ri https://t.co/RwHrYMPug3",positif
94,2022-09-20 08:43:48+00:00,Gajah_Mada01,"Johnny berujar bahwa pengaturan dalam Undang-Undang PDP akan menjadikan perlindungan data pribadi yang kuat.
@PlateJohnny 
@kemkominfo https://t.co/7Y5Fr0RLLK",positif
95,2022-09-20 08:39:56+00:00,babegalak1,"Menkominfo Johnny G Plate mengatakan kehadiran Undang-Undang tentang Perlindungan Data Pribadi (PDP) yang baru saja disahkan DPR akan memicu kebiasaan baru di masyarakat.
@PlateJohnny 
@kemkominfo https://t.co/3naeUVIKZP",positif
96,2022-09-20 08:24:15+00:00,rayyandaim01,@hyang_wisnu @PlateJohnny @Aryprasetyo85 @kemkominfo @miicies @Marbot_Udien @zhymme @03__nakula @DS_yantie @delArdian_ DPR Sahkan RUU PDP Jadi Undang-Undang @kemkominfo @PlateJohnny,netral
97,2022-09-20 07:34:11+00:00,infosebelah,"Tok tok tok , @DPR_RI Sahkan RUU PDP Jadi Undang-Undang. 

@PlateJohnny Mewakili presiden Republik Indonesia @jokowi untuk menyampaikan terima kasih besar-besarnya atas keputusan yang baru saja dilakukan dalam pengesahan UU PDP https://t.co/ZTODaLLzKP",positif
98,2022-09-20 07:03:42+00:00,AryPrasetyo_85,"Rancangan Undang-Undang (RUU) Pelindungan Data Pribadi (PDP) telah resmi disahkan menjadi Undang-Undang (UU) dalam Rapat Paripurna DPR RI Masa Persidangan I Tahun Sidang 2022-2023.
@kemkominfo @jokowi @PlateJohnny https://t.co/8pi4Fov7LK",netral
99,2022-09-20 06:36:13+00:00,Spy_Zone85,"@PlateJohnny berujar bahwa pengaturan dalam Undang-Undang PDP akan menjadikan perlindungan data pribadi yang kuat.

""Sebagai kebiasan baru, new habit di masyarakat seiring dengan perkembangan dan kemajuan teknologi yang pesat,""
@jokowi @kemkominfo https://t.co/SxllUTHJH9",positif
100,2022-09-20 06:34:12+00:00,Aryprasetyo85,"Menteri Komunikasi dan Informatika (Menkominfo) Johnny G Plate mengatakan kehadiran Undang-Undang tentang Perlindungan Data Pribadi (PDP) yang baru saja disahkan DPR akan memicu kebiasaan baru di masyarakat.
@kemkominfo @jokowi @PlateJohnny https://t.co/dom8Afb02c",positif
101,2022-09-20 05:44:27+00:00,ngalap1berkah,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi @Aryprasetyo85 @03__nakula @Marbot_Udien @miicies @zhymme @DS_yantie @delArdian_ @farrel27 Hasil rapat Badan Musyawarah (Bamus) dan rapat pimpinan (Rapim) DPR, kata Puan Maharani memutuskan membawa RUU PDP ke Rapat Paripurna besok (hari ini) untuk disahkan sebagai undang-undang.
@PlateJohnny @kemkominfo",netral
102,2022-09-20 05:35:50+00:00,CryptoKuta,"Ketua DPR Puan Maharani :

""Hasil rapat Badan Musyawarah (Bamus) dan rapat pimpinan (Rapim) DPR memutuskan membawa RUU PDP ke Rapat Paripurna [hari ini] untuk disahkan sebagai Undang Undang""

@PlateJohnny @jokowi  @kemkominfo https://t.co/AA5nXvbrtw",netral
103,2022-09-20 05:34:35+00:00,CryptoKuta,"Menkominfo Johnny G.Plate :

""PSE swasta wajib menjaga dan melindungi data pribadi masyarakat sesuai dengan UU ITE dan Peraturan Pemerintah  Nomor 71 Tahun 2019 tentang Penyelenggaraan Sistem dan Transaksi Elektronik""

@PlateJohnny @jokowi  @kemkominfo https://t.co/qXDYmnKF4D",netral
104,2022-09-20 05:21:04+00:00,Aryprasetyo85,"Akhirnya Dewan Perwakilan Rakyat (DPR) mengesahkan Rancangan Undang-Undang Perlindungan Data Pribadi (RUU PDP) dalam Rapat Paripurna kelima Masa Persidangan I tahun sidang 2022-2023, Selasa (20/9/2022).
@kemkominfo @jokowi @PlateJohnny https://t.co/SGzLaqoltU",netral
105,2022-09-20 05:16:19+00:00,ngalap1berkah,"@hyang_wisnu @PlateJohnny @Aryprasetyo85 @kemkominfo @miicies @Marbot_Udien @zhymme @03__nakula @DS_yantie @delArdian_ @D_N4bil5 Dewan Perwakilan Rakyat (DPR) mengesahkan Rancangan Undang-Undang Perlindungan Data Pribadi (RUU PDP) dalam Rapat Paripurna kelima Masa Persidangan I tahun sidang 2022-2023, Selasa (20/9/2022).
@PlateJohnny @kemkominfo",netral
106,2022-09-20 05:13:21+00:00,babegalak1,"DPR resmi mengesahkan Rancangan Undang-Undang Perlindungan Data Pribadi menjadi Undang-Undang . RUU PDP disahkan pada Rapat Paripurna DPR ke-5 Masa Persidangan I Tahun Sidang 2022-2023, Selasa (20/9/2022).
@PlateJohnny 
@kemkominfo https://t.co/GYs8vEe4Zx",netral
107,2022-09-20 05:10:51+00:00,Aryprasetyo85,"Hasil rapat Badan Musyawarah (Bamus) dan rapat pimpinan (Rapim) DPR memutuskan membawa RUU PDP ke Rapat Paripurna besok (hari ini) untuk disahkan sebagai undang-undang.
@kemkominfo @PlateJohnny @jokowi https://t.co/bC2zvMcSEr",netral
108,2022-09-20 02:02:46+00:00,ayuastr21700264,"@CabeRaw64245006 @IwalKincai4 @ChusnulCh__ @NasDem @pranandapaloh @PlateJohnny pak @ganjarpranowo gak di undang tetap eketabilitasnyatertinghi, apa lagi kalau diundang sama mbak @puanmaharani_ri pasti bisa mencapai 50+1 https://t.co/OocY2nMv8A",positif
109,2022-09-20 01:08:29+00:00,Dewi__Ku,"@hyang_wisnu @PlateJohnny @kemkominfo @Aryprasetyo85 @miicies @Marbot_Udien @zhymme @03__nakula @DS_yantie @delArdian_ @D_N4bil5 @farrel27 PSE Jangan lengah, selalu perhatikan, dan berkomunikasi dengan pemerintah.
@PlateJohnny  @kemkominfo",positif
110,2022-09-20 00:56:06+00:00,Dewi__Ku,@hyang_wisnu @PlateJohnny @kemkominfo PSE juga harus meningkatkan kapasitas talenta digital yang bekerja mengamankan data-data masyarakat sehingga lebih aman. @PlateJohnny  @kemkominfo,positif
111,2022-09-19 13:50:11+00:00,Rayleo130399,"@hyang_wisnu @BSSN_RI @kemkominfo @DivHumas_Polri @PlateJohnny @jokowi Pemerintah bersama DPR kini tengah bersiap lakukan pengesahan Rancangan Undang-Undang Perlindungan Data Pribadi (RUU PDP).
@kemkominfo @PlateJohnny",netral
112,2022-09-19 13:29:52+00:00,IwalKincai4,@CabeRaw64245006 @ChusnulCh__ @NasDem @pranandapaloh @PlateJohnny Koqr koar sana sini.... Bagikan kaos di undang pdip pun tidak😭,negatif
113,2022-09-19 13:27:14+00:00,CabeRaw64245006,@IwalKincai4 @ChusnulCh__ @NasDem @pranandapaloh @PlateJohnny Panas dan stres junjungannya ga di undang di semarang 🤣🤣🤣🤣,negatif
114,2022-09-19 12:29:56+00:00,Ddwie5,"Menkominfo @PlateJohnny: Payung Hukum Satgas untuk Lawan Bjorka Sudah Dibentuk

Di samping membentuk Satgas Perlindungan Data, Pemerintah bersama DPR kini tengah bersiap lakukan pengesahan Rancangan Undang-Undang Perlindungan Data Pribadi (RUU PDP).

https://t.co/7dESJ1yFsV",netral
115,2022-09-19 11:53:18+00:00,Cah_Beler,"Di samping membentuk Satgas Perlindungan Data, Pemerintah bersama DPR kini tengah bersiap menyambut pengesahan Rancangan Undang-Undang Perlindungan Data Pribadi (RUU PDP).
@PlateJohnny @kemkominfo https://t.co/HqjYwy1gmE",netral
116,2022-09-19 08:29:37+00:00,Elbarak_,"Di samping membentuk Satgas Perlindungan Data, Pemerintah bersama DPR kini tengah bersiap melakukan pengesahan Rancangan Undang-Undang Perlindungan Data Pribadi (RUU PDP)
@kemkominfo
@PlateJohnny
https://t.co/cZAljNQzNq",netral
117,2022-09-19 06:42:36+00:00,Cahaya_Dfa,"@hyang_wisnu @kemkominfo @jokowi @PlateJohnny Keterbukaan informasi adalah amanat Undang-Undang.
@PlateJohnny @kemkominfo",netral
118,2022-09-19 02:00:42+00:00,FaGtng,"Komunikasi yang dilakukan penyelenggara sistem elektronik privat penting dilakukan agar pemerintah bisa memberikan masukan.

Sehingga, 
PSE privat dapat melaksanakan kewajibannya menjaga data pribadi masyarakatnya.

@PlateJohnny
@kemkominfo https://t.co/iYX9rSQq6c",positif
119,2022-09-18 23:46:35+00:00,FaGtng,"@PlateJohnny mengatakan serangan siber tidak hanya menyerang sistem elektronik milik pemerintah. 

Melainkan juga PSE swasta sehingga semua pihak harus ekstra waspada.

@kemkominfo  https://t.co/2a9QHY22TL",netral
120,2022-09-18 23:39:50+00:00,FaGtng,"@PlateJohnny mengingatkan para PSE privat untuk memperketat keamanan siber sistemnya , sehingga terjaga data masyarakat yang tergabung di sistem elektronik tersebut.

@kemkominfo  https://t.co/A9TrPXzzW6",netral
121,2022-09-18 13:43:47+00:00,rani_yurama,"@hyang_wisnu @PlateJohnny @Aryprasetyo85 @kemkominfo @miicies @Marbot_Udien @zhymme @DS_yantie @delArdian_ @farrel27 Serangan siber bisa terjadi pada PSE manapun, jadi harus selalu waspada.
@kemkominfo @PlateJohnny",negatif
122,2022-09-18 13:40:27+00:00,putrivio3,"@hyang_wisnu @PlateJohnny @Aryprasetyo85 @kemkominfo @miicies @Marbot_Udien @zhymme @DS_yantie @delArdian_ @farrel27 Saatnya PSE privat untuk meningkatkan sistem keamanan.
@kemkominfo @PlateJohnny",negatif
123,2022-09-18 09:19:35+00:00,vita_AVP,"Kita anggap saja keheboan yang dibuat hacker abal-abal Bjorka sebagai pengingat agar para PSE, @kemkominfo dan @BSSN_RI semakin solid dalam bekerjasama menjaga data dari kebocoran.

@PlateJohnny https://t.co/xFZAug9Vzg",positif
124,2022-09-17 15:34:37+00:00,Rayleo130399,"@hyang_wisnu @PlateJohnny @kemkominfo @Aryprasetyo85 @miicies @Marbot_Udien @zhymme @03__nakula @DS_yantie @delArdian_ @D_N4bil5 @farrel27 PSE swasta jaga keamanan data pengguna.
@kemkominfo @PlateJohnny",positif
125,2022-09-17 08:03:40+00:00,Amara_Mu,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi Atas kebocoran data, Dalam hal ini pemerintah juga tidak bisa disalahkan lantaran undang-undang yang mengatur data pribadi belum disahkan. 
@PlateJohnny @kemkominfo",positif
126,2022-09-17 04:59:55+00:00,rani_yurama,"@hyang_wisnu @PlateJohnny @kemkominfo @Aryprasetyo85 @miicies @Marbot_Udien @zhymme @03__nakula @DS_yantie @delArdian_ @D_N4bil5 @farrel27 PSE swasta harus bisa menjaga keamanan data penggunanya.
@kemkominfo @PlateJohnny",netral
127,2022-09-17 04:10:45+00:00,radithma,"@hyang_wisnu @PlateJohnny @kemkominfo @Aryprasetyo85 @miicies @Marbot_Udien @zhymme @03__nakula @DS_yantie @delArdian_ @D_N4bil5 @farrel27 Peringatan juga untuk PSE swasta, harus memperkuat sistem keamanannya.
@kemkominfo @PlateJohnny",netral
128,2022-09-16 23:03:31+00:00,rani_yurama,"@hyang_wisnu @PlateJohnny @kemkominfo Ayo, bagi PSE privat tingkatkan keamanan siber supaya tidak kecolongan.
@kemkominfo @PlateJohnny",positif
129,2022-09-16 23:02:31+00:00,radithma,"@hyang_wisnu @PlateJohnny @kemkominfo PSE harus bisa memperketat keamanan siber supaya data masyarakat yang tersimpan di dalamnya tetap aman.
@kemkominfo @PlateJohnny",positif
130,2022-09-16 23:01:12+00:00,Banyu2703,"@hyang_wisnu @PlateJohnny @kemkominfo Menjaga keamanan data menjadi tanggung masing-masing PSE.
@kemkominfo @PlateJohnny",positif
131,2022-09-16 23:00:04+00:00,abadi2703,"@hyang_wisnu @PlateJohnny @kemkominfo Seharusnya dengan kejadian dugaan kebocoran data menjadi peringatan supaya PSE memperketat keamanan sibernya.
@kemkominfo @PlateJohnny",positif
132,2022-09-16 22:59:01+00:00,putrivio3,"@hyang_wisnu @PlateJohnny @kemkominfo Menjaga keamanan data masyarakat sangat penting. Semoga PSE bisa semakin ketat lagi menjaga keamanan data masyarakat.
@kemkominfo @PlateJohnny",positif
133,2022-09-16 20:33:34+00:00,Rizky2Ratu,"@hyang_wisnu @PlateJohnny @kemkominfo PSE sangat lah penting menjaga data.
@kemkominfo @PlateJohnny",positif
134,2022-09-16 15:56:58+00:00,SydneyX5w,"@hyang_wisnu @PlateJohnny @kemkominfo @Aryprasetyo85 @miicies @Marbot_Udien @zhymme @03__nakula @DS_yantie @delArdian_ @D_N4bil5 @farrel27 Nah PSE swasta harus jaga keamanan data pengguna 👍
@PlateJohnny 
@kemkominfo",positif
135,2022-09-16 13:49:46+00:00,Si_mbokDewor,@kemkominfo @PlateJohnny meningkatkan para PSE Lingkup Privat agar keamanan data pengguna betul2 dijaga dan memastikan sistem manajemennya terus ditingkatkan https://t.co/xuGASMeVdY,positif
136,2022-09-16 11:06:24+00:00,Si_mbokDewor,@kemkominfo @PlateJohnny menegaskan bahwa PSE privat atau swasta harus menjaga keamanan data pribadi penggunanya. Dan utk itu mereka bisa berkoordinasi dg pemerintah. https://t.co/TJMjaFq6sm,netral
137,2022-09-16 11:01:38+00:00,Si_mbokDewor,@kemkominfo @PlateJohnny mengajak PSE Lingkup Privat untuk ikut menjaga keamanan data masing2 agar tak sampai terjadi kebocoran data. https://t.co/EjufvSwo3R,netral
138,2022-09-16 07:49:36+00:00,Rizky2Ratu,"@hyang_wisnu @PlateJohnny @Aryprasetyo85 @kemkominfo @miicies @Marbot_Udien @zhymme @DS_yantie @delArdian_ @farrel27 PSE jangan sampai lengah.
@kemkominfo @PlateJohnny",positif
139,2022-09-16 07:25:06+00:00,Rizky2Ratu,"@hyang_wisnu @BSSN_RI @setkabgoid @PlateJohnny @jokowi @kemkominfo BSSN bersama PSE terkait telah dan sedang melakukan upaya-upaya mitigasi cepat untuk memperkuat sistem keamanan siber guna mencegah risiko yang lebih besar pada beberapa PSE tersebut.
@kemkominfo @PlateJohnny",netral
140,2022-09-16 07:21:01+00:00,SydneyX5w,"@hyang_wisnu @PlateJohnny @Aryprasetyo85 @kemkominfo @miicies @Marbot_Udien @zhymme @DS_yantie @delArdian_ @farrel27 Keamanan data harus benar² diperhatikan oleh PSE Privat
@PlateJohnny 
@kemkominfo",netral
141,2022-09-16 06:18:47+00:00,sonyakei_,"Menkominfo Minta Penyelenggara Sistem Elektronik Privat Tak Lengah terhadap Pencurian Data

@PlateJohnny mengimbau agar PSE  memastikan tekonologi hingga sistem manajemennya terus ditingkatkan.
@kemkominfo https://t.co/3OriLPShrG",netral
142,2022-09-16 04:41:27+00:00,kidwenggx,"@Kaitozeroo wah pak @jokowi kok bisa~bisa setelah @PlateJohnny menugasin ke orang terhormat @mohmahfudmd kirain hebat dan bijak ternyata #hadeh #bikinmalu undang pelakon ngelawak, yang diundang itu @C_lontong bukan orang bijak yang terkenal namun ikut terjerumus juga wkwkwk.",negatif
143,2022-09-16 00:47:42+00:00,abbas_respect,@hyang_wisnu @PlateJohnny @kemkominfo @Aryprasetyo85 @miicies @Marbot_Udien @zhymme @03__nakula @DS_yantie @delArdian_ @D_N4bil5 @farrel27 @kemkominfo @PlateJohnny penjagaan data pribadi dari resiko peretasan ditingkatkan dan pemerintah siap berkoordinasi dengan masing-masing PSE.,positif
144,2022-09-15 22:44:25+00:00,delArdian_,"@hyang_wisnu @PlateJohnny @Aryprasetyo85 @kemkominfo @miicies @Marbot_Udien @zhymme @DS_yantie @farrel27 Data milik pengguna harus di jaga betul oleh PSE privat. 
@kemkominfo",negatif
145,2022-09-15 22:44:05+00:00,bathroomsiinger,"@hyang_wisnu @PlateJohnny @Aryprasetyo85 @kemkominfo @miicies @Marbot_Udien @zhymme @DS_yantie @delArdian_ @farrel27 ""Maling Data"" Lagi mengintai, PSE PSE tak boleh lengah. @kemkominfo @PlateJohnny",positif
146,2022-09-15 20:41:27+00:00,Tederous,"@PlateJohnny @imam_priyono @TVRINasional mentri terbaik se.... animal planet. pertama dalam sejarah di Indonesia, kominfo kecolongan data.. usil ngurusin PSE sih lu.",negatif
147,2022-09-15 18:49:59+00:00,mo_zh4,"@hyang_wisnu @JoeNezs @PlateJohnny @Aryprasetyo85 @Cahaya_Dfa @Dewi__Ku @03__nakula @DS_yantie @farrel27 @delArdian_ @kemkominfo Setujuuuuuuu, biar pada kapok dn gak ad yg melanggar undang-undang perlindungan data Pribadi @kemkominfo @PlateJohnny",positif
148,2022-09-15 16:05:18+00:00,Banyu2703,"@hyang_wisnu @PlateJohnny Semoga setelah kejadian ini, PSE bisa meningkatkan lagi keamanan ruang sibernya. Supaya tidak terjadi lagi kebocoran data.
@kemkominfo @PlateJohnny",positif
149,2022-09-15 16:03:07+00:00,abadi2703,"@hyang_wisnu @PlateJohnny Memang kriminal seh, cuman ya bisa jadi peringantan untuk PSE dari kejadian ini.
@kemkominfo @PlateJohnny",positif
150,2022-09-15 13:56:48+00:00,babegalak1,"Memastikan Data Pribadi Aman pihaknya telah meminta Penyelenggara Sistem Elektronik (PSE) untuk meningkatkan sumber daya teknologi dalam melindungi data masyarakat.
@PlateJohnny 
@kemkominfo https://t.co/gipMI1z6jb",positif
151,2022-09-15 11:15:55+00:00,CryptoKuta,"Menkominfo Johnny G Plate : 
PSE harus memastikan teknologinya terus di update dan ditingkatkan,PSE harus memastikan tata kelola dan manajemen untuk mengantisipasi serangan Siber. 

“Memastikan SDM teknologi digital betul betul kuat dan Memadai""

@PlateJohnny @kemkominfo https://t.co/Fm0zMGOJrH",netral
152,2022-09-15 10:22:16+00:00,Elbarak_,"@hyang_wisnu @PlateJohnny @Aryprasetyo85 @kemkominfo @miicies @Marbot_Udien @zhymme @DS_yantie @delArdian_ @farrel27 Setuju. PSE jangan sampai lengah.
@kemkominfo",positif
153,2022-09-15 09:39:12+00:00,ngalap1berkah,"@hyang_wisnu @PlateJohnny @Aryprasetyo85 @kemkominfo @miicies @Marbot_Udien @zhymme @DS_yantie @delArdian_ @farrel27 Potensi serangan siber tidak hanya menyasar sistem elektronik pemerintah, tetapi juga sistem elektronik PSE lingkup privat. Oleh karena itu, Menkominfo meminta PSE lingkup privat untuk menjaga keamanan data konsumennya masing-masing.
@PlateJohnny @kemkominfo",netral
154,2022-09-15 09:34:20+00:00,Cah_Beler,"@hyang_wisnu @PlateJohnny @Aryprasetyo85 @kemkominfo @miicies @Marbot_Udien @zhymme @DS_yantie @delArdian_ @farrel27 Penyelenggara sistem elektronik (PSE) lingkup privat, diminta untuk menjaga keamanan data konsumennya masing-masing. Sebab, potensi serangan siber juga menyasar sistem elektronik PSE lingkup privat.
@PlateJohnny @kemkominfo",netral
155,2022-09-15 04:46:42+00:00,tinqts2,"@hyang_wisnu @PlateJohnny @kemkominfo PSE berperan penting dalam jaga data
@PlateJohnny 
@kemkominfo",positif
156,2022-09-15 04:41:58+00:00,tinqts2,"@hyang_wisnu @PlateJohnny @kemkominfo @Aryprasetyo85 @miicies @Marbot_Udien @zhymme @03__nakula @DS_yantie @delArdian_ @D_N4bil5 @farrel27 Setuju Pak, PSE swasta harus perhatikan nih
@PlateJohnny 
@kemkominfo",positif
157,2022-09-15 04:30:36+00:00,Vaya7z,"@hyang_wisnu @PlateJohnny @kemkominfo PSE Privat harus teliti juga dalm menjaga data
@PlateJohnny 
@kemkominfo",netral
158,2022-09-15 01:09:16+00:00,delArdian_,"@hyang_wisnu @PlateJohnny @kemkominfo @Aryprasetyo85 @miicies @Marbot_Udien @zhymme @03__nakula @DS_yantie @D_N4bil5 @farrel27 Kemanan data pengguna hrs menjadi tanggung jawab PSE.
@kemkominfo",positif
159,2022-09-14 22:21:13+00:00,Cahaya_Dfa,"Ngakak, yang Berulah Hacker, Kenapa Menkominfo yang Didesak Mundur?

Padahal Tidak hanya membawa Indonesia ke era digital, belum lama @kemkominfo telah menerapkan PSE kepada penyelenggara elektronik di ranah digital Indonesia. 
@PlateJohnny
https://t.co/W0FP0yvFyA",positif
160,2022-09-14 22:07:05+00:00,Ddwie5,"Menkominfo Minta PSE Swasta Jaga Keamanan Data Pengguna

Selain itu, @PlateJohnny mendorong PSE swasta memperkuat sumber daya manusia (SDM). Supaya mereka terampil di sektor teknologi dan digitalisasi sehingga mampu membuat enkripsi yang kuat dari pembobolan.
@kemkominfo https://t.co/CLd4hX2MDs",positif
